kind,task,machine_selectable,process_time
12,8,"(17, 37, 1, 5, 23, 28, 0, 36, 34, 2, 14, 3, 21, 22, 27, 12, 20, 10, 13, 24, 26, 8, 31, 4, 19, 29, 39, 9, 18, 38, 33, 15, 11, 30, 7, 6, 16, 25, 32, 35)","(15, 20, 13, 18, 11, 14, 14, 17, 14, 14, 13, 10, 20, 19, 16, 13, 14, 20, 18, 10, 17, 19, 17, 10, 15, 10, 19, 17, 15, 14, 15, 11, 10, 15, 12, 16, 15, 10, 11, 16)"
13,0,"(36, 13, 24, 33, 35, 39, 0, 22, 26, 34, 14, 30, 37, 31, 38, 16, 1, 7, 2, 27, 21, 4, 3, 17, 19, 29, 20, 32, 12, 9, 25, 28, 11, 10, 5, 18, 15, 6, 8, 23)","(17, 13, 11, 18, 18, 12, 16, 11, 17, 10, 12, 20, 14, 13, 17, 16, 15, 14, 15, 16, 12, 18, 14, 11, 17, 20, 17, 12, 12, 15, 16, 10, 15, 13, 11, 13, 14, 10, 12, 16)"
13,1,"(20, 16, 21, 0, 31, 14, 35)","(16, 15, 10, 12, 20, 13, 17)"
13,2,"(31, 2, 34, 0, 38, 27, 3, 22, 14, 35, 28, 21, 17, 24, 12, 4, 23, 36, 18, 33, 29, 16, 9, 8, 19, 10, 37, 13, 20, 11, 1, 6, 7, 5, 30, 32)","(20, 14, 11, 16, 17, 18, 17, 20, 12, 15, 16, 18, 16, 12, 11, 11, 10, 12, 12, 15, 18, 10, 20, 13, 10, 20, 15, 16, 19, 10, 16, 17, 14, 14, 17, 11)"
13,3,"(38, 34, 15)","(16, 13, 19)"
13,4,"(12, 33, 1, 16, 21, 32, 26, 15, 38, 7, 29, 9, 24, 10, 27, 2, 14, 37, 18, 3, 0, 30, 11, 22, 17, 20, 34, 31, 5, 19, 36, 6, 13)","(12, 18, 12, 13, 14, 11, 14, 13, 20, 16, 13, 17, 11, 18, 19, 12, 13, 19, 20, 20, 12, 13, 11, 12, 16, 10, 14, 13, 12, 16, 10, 19, 13)"
13,5,"(6, 28, 39, 37, 38, 26, 1)","(11, 10, 16, 16, 18, 14, 20)"
13,6,"(25, 2, 27, 26, 8, 4, 37, 17, 19, 9, 10)","(13, 13, 15, 16, 17, 10, 18, 16, 20, 10, 14)"
13,7,"(29, 18, 17, 37, 22, 15, 10, 31)","(11, 14, 15, 14, 15, 16, 13, 15)"
13,8,"(1, 13, 28, 38, 0, 30, 24, 25, 29, 31, 37, 26, 39, 3)","(10, 12, 10, 10, 10, 20, 15, 13, 14, 17, 14, 19, 11, 16)"
13,9,"(1, 8, 26, 28, 17, 21, 25, 2, 24, 9, 30, 0, 39, 16, 12, 20, 22, 18, 34, 38, 14, 31, 15, 29)","(12, 14, 17, 15, 15, 14, 11, 11, 20, 10, 20, 18, 12, 15, 15, 15, 19, 18, 19, 15, 13, 20, 14, 13)"
